spec	Fold_0
nist_3058760	train
nist_3058799	train
nist_3058856	train
nist_3058882	train
nist_3058912	train
nist_3058969	train
nist_3058979	train
nist_3059040	val
nist_3059074	train
nist_3059079	train
nist_3059089	train
nist_3059124	train
nist_3059150	train
nist_3059172	train
nist_3059190	val
nist_3059214	val
nist_3059247	train
nist_3059279	test
nist_3059312	train
nist_3059331	train
nist_3059388	train
nist_3059411	train
nist_3059458	train
nist_3059474	train
nist_3059498	train
nist_3059545	train
nist_3059577	train
nist_3059583	train
nist_3059610	val
nist_3059650	train
nist_3059666	train
nist_3059682	train
nist_3059732	train
nist_3059767	train
nist_3059787	train
nist_3059802	train
nist_3059825	train
nist_3059880	test
nist_3059942	train
nist_3059969	train
nist_3060006	train
nist_3060034	train
nist_3060062	train
nist_3060121	train
nist_3060137	train
nist_3060170	train
nist_3060203	train
nist_3060238	train
nist_3060251	train
nist_3060306	val
nist_3060329	train
nist_3060358	train
nist_3060378	train
nist_3060403	train
nist_3060452	val
nist_3060496	train
nist_3060572	train
nist_3060601	train
nist_3060622	train
nist_3060666	train
nist_3060692	train
nist_3060719	train
nist_3060756	train
nist_3060784	train
nist_3060806	train
nist_3060840	train
nist_3060858	train
nist_3060878	train
nist_3060900	train
nist_3060937	train
nist_3060941	test
nist_3060961	train
nist_3060978	train
nist_3060999	train
nist_3061035	train
nist_3061054	train
nist_3061089	train
nist_3061093	train
nist_3061113	train
nist_3061155	train
nist_3061204	val
nist_3061250	train
nist_3061280	train
nist_3061355	train
nist_3061385	train
nist_3061422	train
nist_3061445	train
nist_3061466	train
nist_3061501	train
nist_3061521	train
nist_3061537	train
nist_3061556	train
nist_3061610	train
nist_3061615	train
nist_3061636	train
nist_3061699	train
nist_3061734	test
nist_3061749	train
nist_3061785	val
nist_3061817	train
nist_3061844	test
nist_3061875	train
nist_3061887	train
nist_3061903	train
nist_3061935	train
nist_3061983	train
nist_3062015	test
nist_3062060	test
nist_3062065	train
nist_3062086	train
nist_3062105	train
nist_3062123	train
nist_3062151	train
nist_3062170	train
nist_3062188	test
nist_3062222	train
nist_3062255	val
nist_3062303	train
nist_3062336	train
nist_3062355	train
nist_3062389	train
nist_3062433	train
nist_3062450	train
nist_3062468	train
nist_3062497	test
nist_3062522	train
nist_3062549	train
nist_3062584	train
nist_3062618	train
nist_3062653	train
nist_3062672	train
nist_3062691	train
nist_3062707	train
nist_3062749	test
nist_3062766	train
nist_3062782	train
nist_3062832	train
nist_3062857	test
nist_3062891	train
nist_3062912	train
nist_3062936	train
nist_3062969	train
nist_3062979	train
nist_3062995	train
nist_3063043	train
nist_3063061	train
nist_3063095	train
nist_3063103	train
nist_3063137	train
nist_3063181	train
nist_3063215	train
nist_3063222	train
nist_3063231	train
nist_3063266	train
nist_3063297	train
nist_3063335	train
nist_3063366	train
nist_3063382	train
nist_3063401	train
nist_3063528	train
nist_3063563	train
nist_3063581	train
nist_3063605	train
nist_3063629	train
nist_3063684	train
nist_3063704	val
nist_3063741	train
nist_3063763	train
nist_3063790	train
nist_3063806	train
nist_3063821	train
nist_3063859	train
nist_3063893	train
nist_3063905	train
nist_3063948	train
nist_3063991	val
nist_3064029	train
nist_3064063	train
nist_3064084	train
nist_3064086	train
nist_3064112	train
nist_3064150	train
nist_3064156	train
nist_3064186	train
nist_3064223	train
nist_3064275	train
nist_3064312	train
nist_3064346	train
nist_3064348	val
nist_3064385	train
nist_3064426	train
nist_3064432	test
nist_3064467	test
nist_3064499	test
nist_3064502	val
nist_3064539	train
nist_3064563	train
nist_3064578	train
nist_3064597	train
nist_3064613	train
nist_3064636	train
nist_3064652	test
nist_3064699	train
nist_3064724	train
nist_3064759	test
nist_3064805	train
nist_3064840	train
nist_3064876	train
nist_3064892	train
nist_3064923	test
nist_3064953	val
nist_3065001	train
nist_3065031	train
nist_3065059	train
nist_3065125	train
nist_3065164	train
nist_3065193	train
nist_3065236	train
nist_3065278	val
nist_3065295	train
nist_3065373	train
nist_3065391	train
nist_3065416	train
nist_3065445	train
nist_3065451	test
nist_3065484	test
nist_3065499	train
nist_3065586	train
nist_3065621	train
nist_3065630	train
nist_3065652	train
nist_3065664	train
nist_3065679	train
nist_3065690	train
nist_3065713	train
nist_3065718	train
nist_3065754	val
nist_3065770	val
nist_3065797	val
nist_3065812	train
nist_3065820	train
nist_3065831	train
nist_3065839	train
nist_3065854	train
nist_3065880	train
nist_3065903	train
nist_3065933	train
nist_3065948	train
nist_3065983	train
nist_3065999	train
nist_3066029	train
nist_3066043	train
nist_3066049	train
nist_3066065	test
nist_3066090	train
nist_3066124	train
nist_3066142	train
nist_3066158	train
nist_3066172	train
nist_3066194	train
nist_3066206	train
nist_3066242	train
nist_3066255	test
nist_3066276	train
nist_3066295	train
nist_3066300	train
nist_3066363	train
nist_3066393	test
nist_3066408	test
nist_3066428	train
nist_3066439	train
nist_3066452	train
nist_3066492	train
nist_3066510	train
nist_3066538	train
nist_3066554	train
nist_3066584	train
nist_3066603	val
nist_3066623	train
nist_3066654	train
nist_3066660	train
nist_3066703	train
nist_3066742	train
nist_3066762	train
nist_3066797	train
nist_3066833	train
nist_3066881	train
nist_3066891	train
nist_3066893	test
nist_3066937	train
nist_3066979	train
nist_3067019	train
nist_3067079	train
nist_3067083	test
nist_3067109	train
nist_3067136	train
nist_3067181	train
nist_3067203	train
nist_3067236	train
nist_3067273	train
nist_3067300	train
nist_3067341	train
nist_3067380	train
nist_3067387	train
nist_3067425	train
nist_3067429	train
nist_3067472	train
nist_3067478	train
nist_3067513	train
nist_3067546	train
nist_3067580	train
nist_3067585	train
nist_3067602	train
nist_3067622	test
nist_3067656	train
nist_3067682	train
nist_3067690	val
nist_3067712	train
nist_3067728	train
nist_3067790	train
nist_3067818	train
nist_3067840	train
nist_3067846	train
nist_3067879	test
nist_3067908	train
nist_3067940	train
nist_3067965	train
nist_3067985	train
nist_3068002	train
nist_3068034	train
nist_3068048	train
nist_3068061	train
nist_3068084	train
nist_3068089	train
nist_3068101	train
nist_3068133	train
nist_3068190	test
nist_3068208	train
nist_3068235	train
nist_3068272	test
nist_3068289	test
nist_3068309	train
nist_3068330	train
nist_3068371	train
nist_3068393	train
nist_3068461	train
nist_3068479	val
nist_3068496	val
nist_3068534	train
nist_3068559	train
nist_3068597	train
nist_3068633	train
nist_3068679	train
nist_3068698	train
nist_3068762	train
nist_3068770	train
nist_3068806	train
nist_3068811	train
nist_3068827	train
nist_3068866	train
nist_3068931	train
nist_3068950	train
nist_3069005	train
nist_3069030	train
nist_3069056	train
nist_3069130	train
nist_3069181	train
nist_3069188	train
nist_3069198	train
nist_3069244	train
nist_3069255	train
nist_3069277	train
nist_3069298	train
nist_3069327	train
nist_3069350	train
nist_3069377	train
nist_3069397	val
nist_3069411	val
nist_3069439	train
nist_3069462	train
nist_3069483	train
nist_3069499	val
nist_3069523	val
nist_3069535	val
nist_3069556	val
nist_3069576	train
nist_3069598	train
nist_3069614	train
nist_3069666	train
nist_3069703	train
nist_3069723	train
nist_3069741	train
nist_3069751	train
nist_3069774	train
nist_3069796	train
nist_3069836	test
nist_3069857	test
nist_3069879	test
nist_3069907	test
nist_3069939	test
nist_3069945	test
nist_3069965	train
nist_3070025	train
nist_3070048	train
nist_3070054	train
nist_3070074	train
nist_3070088	val
nist_3070110	val
nist_3070121	val
nist_3070138	val
nist_3070152	train
nist_3070177	train
nist_3070203	train
nist_3070212	train
nist_3070224	train
nist_3070230	train
nist_3070268	train
nist_3070308	train
nist_3070321	train
nist_3070388	train
nist_3070421	train
nist_3070441	train
nist_3070456	train
nist_3070476	train
nist_3070497	train
nist_3070525	train
nist_3070552	train
nist_3070561	train
nist_3070601	train
nist_3070607	train
nist_3070620	train
nist_3070649	train
nist_3070680	train
nist_3070702	train
nist_3070744	train
nist_3070769	train
nist_3070779	train
nist_3070795	train
nist_3070810	train
nist_3070815	train
nist_3070849	test
nist_3070868	test
nist_3070888	val
nist_3070905	train
nist_3070911	train
nist_3070928	test
nist_3070982	test
nist_3070989	train
nist_3071022	train
nist_3071043	val
nist_3071089	train
nist_3071135	train
nist_3071169	train
nist_3071205	train
nist_3071221	train
nist_3071234	train
nist_3071243	train
nist_3071254	train
nist_3071281	train
nist_3071306	val
nist_3071372	train
nist_3071380	train
nist_3071401	val
nist_3071431	train
nist_3071447	train
nist_3071470	train
nist_3071507	test
nist_3071536	test
nist_3071553	test
nist_3071576	train
nist_3071596	val
nist_3071628	train
nist_3071664	train
nist_3071667	train
nist_3071714	train
nist_3071738	train
nist_3071761	train
nist_3071777	train
nist_3071790	train
nist_3071807	train
nist_3071828	test
nist_3071866	test
nist_3071902	train
nist_3071921	train
nist_3071954	val
nist_3071975	test
nist_3072046	test
nist_3072084	test
nist_3072136	test
nist_3072186	test
nist_3072190	train
nist_3072199	train
nist_3072211	train
nist_3072255	train
nist_3072266	test
nist_3072290	test
nist_3072322	test
nist_3072327	val
nist_3072348	val
nist_3072368	train
nist_3072377	train
nist_3072431	train
nist_3072440	train
nist_3072455	train
nist_3072468	train
nist_3072497	train
nist_3072502	train
nist_3072519	train
nist_3072538	val
nist_3072560	val
nist_3072581	train
nist_3072606	train
nist_3072675	train
nist_3072721	train
nist_3072745	train
nist_3072794	train
nist_3072804	train
nist_3072828	train
nist_3072839	train
nist_3072847	train
nist_3072889	train
nist_3072893	train
nist_3072910	train
nist_3072949	train
nist_3072959	train
nist_3073043	train
nist_3073051	train
nist_3073057	train
nist_3073073	train
nist_3073078	train
nist_3073129	train
nist_3073151	train
nist_3073195	train
nist_3073202	train
nist_3073224	train
nist_3073244	train
nist_3073263	train
nist_3073283	train
nist_3073298	train
nist_3073325	train
nist_3073365	train
nist_3073381	train
nist_3073402	train
nist_3073423	train
nist_3073451	train
nist_3073502	train
nist_3073522	train
nist_3073587	train
nist_3073601	train
nist_3073620	train
nist_3073641	train
nist_3073647	train
nist_3073720	train
nist_3073735	train
nist_3073753	train
nist_3073764	train
nist_3073786	train
nist_3073806	train
nist_3073815	train
nist_3073821	train
nist_3073837	train
nist_3073856	train
nist_3073875	train
nist_3073909	train
nist_3073922	train
nist_3073935	train
nist_3073947	train
nist_3073968	train
nist_3073983	train
nist_3074003	train
nist_3074054	train
nist_3074058	train
nist_3074072	train
nist_3074084	train
nist_3074099	train
nist_3074119	train
nist_3074122	train
nist_3074134	train
nist_3074139	train
nist_3074169	train
nist_3074197	train
nist_3074221	train
nist_3074240	train
nist_3074253	train
nist_3074271	train
nist_3074290	train
nist_3074295	train
nist_3074311	train
nist_3074330	train
nist_3074401	train
nist_3074409	train
nist_3074450	train
nist_3074472	train
nist_3074494	train
nist_3074499	train
nist_3074520	train
nist_3074540	train
nist_3074571	train
nist_3074579	train
nist_3074628	train
nist_3074650	train
nist_3074655	train
nist_3074671	train
nist_3074689	train
nist_3074724	train
nist_3074746	val
nist_3074768	val
nist_3074820	val
nist_3074829	val
nist_3074859	train
nist_3074934	train
nist_3074946	train
nist_3074955	train
nist_3074979	train
nist_3075021	train
nist_3075031	train
nist_3075039	train
nist_3075064	train
nist_3075111	train
nist_3075128	train
nist_3075164	train
nist_3075169	train
nist_3075191	train
nist_3075194	train
nist_3075217	train
nist_3075254	train
nist_3075272	train
nist_3075291	train
nist_3075417	train
nist_3075424	train
nist_3075447	train
nist_3075512	train
nist_3075516	train
nist_3075538	train
nist_3075584	train
nist_3075589	train
nist_3075595	train
nist_3075622	train
nist_3075637	train
nist_3075648	test
nist_3075654	test
nist_3075674	train
nist_3075723	train
nist_3075738	train
nist_3075776	train
nist_3075789	train
nist_3075802	train
nist_3075815	train
nist_3075824	train
nist_3075869	train
nist_3075931	train
nist_3075971	train
nist_3075999	train
nist_3076016	train
nist_3076053	train
nist_3076078	train
nist_3076106	train
nist_3076125	train
nist_3076158	val
nist_3076192	val
nist_3076232	train
nist_3076278	train
nist_3076317	train
nist_3076340	train
nist_3076361	train
nist_3076381	train
nist_3076402	train
nist_3076438	train
nist_3076445	train
nist_3076463	train
nist_3076480	train
nist_3076521	train
nist_3076586	train
nist_3076603	train
nist_3076624	train
nist_3076644	train
nist_3076674	train
nist_3076690	train
nist_3076728	train
nist_3076744	train
nist_3076791	train
nist_3076807	train
nist_3076830	train
nist_3076839	train
nist_3076885	train
nist_3076907	train
nist_3076922	train
nist_3076950	val
nist_3076953	val
nist_3076965	val
nist_3076994	val
nist_3077099	train
nist_3077106	test
nist_3077111	test
nist_3077118	train
nist_3077142	train
nist_3077164	train
nist_3077210	train
nist_3077234	test
nist_3077256	test
nist_3077313	test
nist_3077320	test
nist_3077324	train
nist_3077332	test
nist_3077425	test
nist_3077433	train
nist_3077456	train
nist_3077476	train
nist_3077499	train
nist_3077515	train
nist_3077524	train
nist_3077539	train
nist_3077549	train
nist_3077558	test
nist_3077573	train
nist_3077593	train
nist_3077628	train
nist_3077646	train
nist_3077669	train
nist_3077691	train
nist_3077720	train
nist_3077726	train
nist_3077751	train
nist_3077764	train
nist_3077775	train
nist_3077828	train
nist_3077840	train
nist_3077869	train
nist_3077956	train
nist_3077969	test
nist_3078017	test
nist_3078023	train
nist_3078039	train
nist_3078069	train
nist_3078078	train
nist_3078125	train
nist_3078131	train
nist_3078140	train
nist_3078163	train
nist_3078183	test
nist_3078196	test
nist_3078217	test
nist_3078274	train
nist_3078290	train
nist_3078299	val
nist_3078311	train
nist_3078335	train
nist_3078357	train
nist_3078363	train
nist_3078381	train
nist_3078419	train
nist_3078438	train
nist_3078445	train
nist_3078462	train
nist_3078467	train
nist_3078502	train
nist_3078509	train
nist_3078535	train
nist_3078550	train
nist_3078566	train
nist_3078578	train
nist_3078585	train
nist_3078620	train
nist_3078630	train
nist_3078670	train
nist_3078678	train
nist_3078716	train
nist_3078744	val
nist_3078770	val
nist_3078794	train
nist_3078848	train
nist_3078904	train
nist_3078914	train
nist_3078932	train
nist_3078942	train
nist_3078955	train
nist_3078981	train
nist_3078989	val
nist_3079010	val
nist_3079069	train
nist_3079107	train
nist_3079117	train
nist_3079168	val
nist_3079232	train
nist_3079258	train
nist_3079279	train
nist_3079297	train
nist_3079326	train
nist_3079334	train
nist_3079353	test
nist_3079373	test
nist_3079420	test
nist_3079466	train
nist_3079494	train
nist_3079530	train
nist_3079603	train
nist_3079611	train
nist_3079638	test
nist_3079651	train
nist_3079687	train
nist_3079739	train
nist_3079750	train
nist_3079779	train
nist_3079810	train
nist_3079851	train
nist_3079853	train
nist_3079859	train
nist_3079882	train
nist_3079898	train
nist_3079921	train
nist_3079941	train
nist_3079950	train
nist_3079986	val
nist_3080007	val
nist_3080027	val
nist_3080052	train
nist_3080072	train
nist_3080084	train
nist_3080145	train
nist_3080167	train
nist_3080175	train
nist_3080198	train
nist_3080215	train
nist_3080220	train
nist_3080237	train
nist_3080257	train
nist_3080261	train
nist_3080282	train
nist_3080330	train
nist_3080350	train
nist_3080355	train
nist_3080378	train
nist_3080415	train
nist_3080432	train
nist_3080437	train
nist_3080441	train
nist_3080466	train
nist_3080511	train
nist_3080551	train
nist_3080557	train
nist_3080584	train
nist_3080608	train
nist_3080630	train
nist_3080632	train
nist_3080662	train
nist_3080681	train
nist_3080704	train
nist_3080715	train
nist_3080733	train
nist_3080747	train
nist_3080777	train
nist_3080815	val
nist_3080866	val
nist_3080913	train
nist_3080939	train
nist_3080993	train
nist_3080999	train
nist_3081018	train
nist_3081058	train
nist_3081076	train
nist_3081099	train
nist_3081114	train
nist_3081132	train
nist_3081158	train
nist_3081186	train
nist_3081207	test
nist_3081227	test
nist_3081252	test
nist_3081268	test
nist_3081288	train
nist_3081306	train
nist_3081329	train
nist_3081351	train
nist_3081371	train
nist_3081403	train
nist_3081445	train
nist_3081460	train
nist_3081510	train
nist_3081522	train
nist_3081555	train
nist_3081564	train
nist_3081577	train
nist_3081598	train
nist_3081643	train
nist_3081653	train
nist_3081669	train
nist_3081705	train
nist_3081746	train
nist_3081751	train
nist_3081767	train
nist_3081782	train
nist_3081823	train
nist_3081832	train
nist_3081851	train
nist_3081885	test
nist_3081920	test
nist_3081928	test
nist_3081962	val
nist_3082006	val
nist_3082021	val
nist_3082033	train
nist_3082068	train
nist_3082086	train
nist_3082126	train
nist_3082166	train
nist_3082189	train
nist_3082255	train
nist_3082269	train
nist_3082299	train
nist_3082340	train
nist_3082359	train
nist_3082379	train
nist_3082395	train
nist_3082411	train
nist_3082436	train
nist_3082471	train
nist_3082487	train
nist_3082537	train
nist_3082573	train
nist_3082593	train
nist_3082613	train
nist_3082670	train
nist_3082689	train
nist_3082741	train
nist_3082751	train
nist_3082764	train
nist_3082797	train
nist_3082820	train
nist_3082848	train
nist_3082854	val
nist_3082870	train
nist_3082895	train
nist_3082910	train
nist_3082949	train
nist_3082967	train
nist_3082983	train
nist_3083041	train
nist_3083046	train
nist_3083062	train
nist_3083084	train
nist_3083147	train
nist_3083153	test
nist_3083156	test
nist_3083166	test
nist_3083175	test
nist_3083211	train
nist_3083226	train
nist_3083231	train
nist_3083262	train
nist_3083290	train
nist_3083301	train
nist_3083308	train
nist_3083313	train
nist_3083341	train
nist_3083346	train
nist_3083367	train
nist_3083381	train
nist_3083406	train
nist_3083430	train
nist_3083473	train
nist_3083480	train
nist_3083517	train
nist_3083526	train
nist_3083580	train
nist_3083606	train
nist_3083638	train
nist_3083648	train
nist_3083669	test
nist_3083675	test
nist_3083686	test
nist_3083729	train
nist_3083748	train
nist_3083813	train
nist_3083824	train
nist_3083841	train
nist_3083894	train
nist_3083904	train
nist_3083973	train
nist_3083983	train
nist_3084002	train
nist_3084026	train
nist_3084030	train
nist_3084069	train
nist_3084093	train
nist_3084113	train
nist_3084148	train
nist_3084166	train
nist_3084194	train
nist_3084218	train
nist_3084268	train
nist_3084291	train
nist_3084326	val
nist_3084373	train
nist_3084381	train
nist_3084385	train
nist_3084411	train
nist_3084415	train
nist_3084463	test
nist_3084484	test
nist_3084488	train
nist_3084496	train
nist_3084534	train
nist_3084555	train
nist_3084578	train
nist_3084589	train
nist_3084610	train
nist_3084635	train
nist_3084689	train
nist_3084697	train
nist_3084740	val
nist_3084767	val
nist_3084783	val
nist_3084834	train
nist_3084882	train
nist_3084892	val
nist_3084898	val
nist_3084931	val
nist_3084944	train
nist_3084966	train
nist_3084988	train
nist_3085007	train
nist_3085013	train
nist_3085030	train
nist_3085040	train
nist_3085058	train
nist_3085076	train
nist_3085091	train
nist_3085104	val
nist_3085134	val
nist_3085153	train
nist_3085169	train
nist_3085190	train
nist_3085213	train
nist_3085223	train
nist_3085260	train
nist_3085303	train
nist_3085310	train
nist_3085346	train
nist_3085370	val
nist_3085393	val
nist_3085421	train
nist_3085476	val
nist_3085516	train
nist_3085572	train
nist_3085577	train
nist_3085646	test
nist_3085665	test
nist_3085685	test
nist_3085736	train
nist_3085744	train
nist_3085821	train
nist_3085841	train
nist_3085881	train
nist_3085886	val
nist_3085949	val
nist_3085956	val
nist_3085977	val
nist_3086000	train
nist_3086040	train
nist_3086057	train
nist_3086098	train
nist_3086104	train
nist_3086122	train
nist_3086132	train
nist_3086161	train
nist_3086173	train
nist_3086196	train
nist_3086207	train
nist_3086224	train
nist_3086240	train
nist_3086260	train
nist_3086284	val
nist_3086308	train
nist_3086332	train
nist_3086351	train
nist_3086368	train
nist_3086387	train
nist_3086424	train
nist_3086445	train
nist_3086483	test
nist_3086504	train
nist_3086525	train
nist_3086526	train
nist_3086542	train
nist_3086572	train
nist_3086598	train
nist_3086619	train
nist_3086650	train
nist_3086680	train
nist_3086687	train
nist_3086743	train
nist_3086748	train
nist_3086779	train
nist_3086790	train
nist_3086820	train
nist_3086826	val
nist_3086836	train
nist_3086864	train
nist_3086881	train
nist_3086906	train
nist_3086925	train
nist_3086950	train
nist_3086995	train
nist_3087020	val
nist_3087049	train
nist_3087067	train
nist_3087122	test
nist_3087141	test
nist_3087155	val
nist_3087189	train
nist_3087210	train
nist_3087237	train
nist_3087248	train
nist_3087281	train
nist_3087315	train
nist_3087335	train
nist_3087354	train
nist_3087382	train
nist_3087405	train
nist_3087428	train
nist_3087438	train
nist_3087457	train
nist_3087476	train
nist_3087493	train
nist_3087519	test
nist_3087557	test
nist_3087561	test
nist_3087599	train
nist_3087620	train
nist_3087680	train
nist_3087688	train
nist_3087706	train
nist_3087713	train
nist_3087756	train
nist_3087764	train
nist_3087802	train
nist_3087819	test
nist_3087860	test
nist_3087881	train
nist_3087917	train
nist_3087959	train
nist_3087976	train
nist_3087998	train
nist_3088018	train
nist_3088059	train
nist_3088078	train
nist_3088098	train
nist_3088106	train
nist_3088148	train
nist_3088177	train
nist_3088194	train
nist_3088219	train
nist_3088244	train
nist_3088273	val
nist_3088371	val
nist_3088376	val
nist_3088390	train
nist_3088396	train
nist_3088400	train
nist_3088451	train
nist_3088475	train
nist_3088515	train
nist_3088534	train
nist_3088541	train
nist_3088555	train
nist_3088577	train
nist_3088584	train
nist_3088608	train
nist_3088618	train
nist_3088638	test
nist_3088653	test
nist_3088692	test
nist_3088698	test
nist_3088717	val
nist_3088733	val
nist_3088755	val
nist_3088794	val
nist_3088813	train
nist_3088848	train
nist_3088889	train
nist_3088932	train
nist_3088966	train
nist_3089003	test
nist_3089048	train
nist_3089080	train
nist_3089085	train
nist_3089125	train
nist_3089132	train
nist_3089185	train
nist_3089196	train
nist_3089218	train
nist_3089261	train
nist_3089283	train
nist_3089304	train
nist_3089352	train
nist_3089371	train
nist_3089395	train
nist_3089409	train
nist_3089431	train
nist_3089452	train
nist_3089477	train
nist_3089498	train
nist_3089537	train
nist_3089554	train
nist_3089573	train
nist_3089597	train
nist_3089622	train
nist_3089628	train
nist_3089648	train
nist_3089654	train
nist_3089678	train
nist_3089700	train
nist_3089706	train
nist_3089725	train
nist_3089735	train
nist_3089744	train
nist_3089756	train
nist_3089781	train
nist_3089808	train
nist_3089855	train
nist_3089864	train
nist_3089894	train
nist_3089907	train
nist_3089929	train
nist_3089940	train
nist_3089961	train
nist_3089991	train
nist_3090039	train
nist_3090086	train
nist_3090124	train
nist_3090157	train
nist_3090201	train
nist_3090220	train
nist_3090252	train
nist_3090277	train
nist_3090293	train
nist_3090330	train
nist_3090339	train
nist_3090360	train
nist_3090380	train
nist_3090421	train
nist_3090428	train
nist_3090447	train
nist_3090487	train
nist_3090512	train
nist_3090560	train
nist_3090567	train
nist_3090608	train
nist_3090619	train
nist_3090634	train
nist_3090658	train
nist_3090675	train
nist_3090687	train
nist_3090695	train
nist_3090716	train
nist_3090738	test
nist_3090746	test
nist_3090765	train
nist_3090800	train
nist_3090807	train
nist_3090866	train
nist_3090954	train
nist_3090960	train
nist_3090983	train
nist_3091004	train
nist_3091034	train
nist_3091066	train
nist_3091076	train
nist_3091125	train
nist_3091132	train
nist_3091157	train
nist_3091191	train
nist_3091215	train
nist_3091259	train
nist_3091273	train
nist_3091291	train
nist_3091306	train
nist_3091324	train
nist_3091331	train
nist_3091351	train
nist_3091382	val
nist_3091415	train
nist_3091484	train
nist_3091490	train
nist_3091496	train
nist_3091510	train
nist_3091521	train
nist_3091528	train
nist_3091534	train
nist_3091577	train
nist_3091583	train
nist_3091603	train
nist_3091664	train
nist_3091671	train
nist_3091703	train
nist_3091734	test
nist_3091749	test
nist_3091765	test
nist_3091813	train
nist_3091848	train
nist_3091855	train
nist_3091886	test
nist_3091891	test
nist_3091895	val
nist_3091911	val
nist_3091960	val
nist_3091967	train
nist_3091988	train
nist_3092035	train
nist_3092041	test
nist_3092048	test
nist_3092097	test
nist_3092109	train
nist_3092131	train
nist_3092167	train
nist_3092171	train
nist_3092191	train
nist_3092213	train
nist_3092255	train
nist_3092277	train
nist_3092297	train
nist_3092311	train
nist_3092323	train
nist_3092342	train
nist_3092377	test
nist_3092400	test
nist_3092414	test
nist_3092439	test
nist_3092471	test
nist_3092497	train
nist_3092536	train
nist_3092558	train
nist_3092576	val
nist_3092582	val
nist_3092596	train
nist_3092617	train
nist_3092669	train
nist_3092677	train
nist_3092699	train
nist_3092713	train
nist_3092737	train
nist_3092745	train
nist_3092769	train
nist_3092794	train
nist_3092803	test
nist_3092828	test
nist_3092851	test
nist_3092895	test
nist_3092901	test
nist_3092925	train
nist_3092949	train
nist_3092985	train
nist_3093028	train
nist_3093036	train
nist_3093055	train
nist_3093063	train
nist_3093066	train
nist_3093087	train
nist_3093102	train
nist_3093123	train
nist_3093144	train
nist_3093165	train
nist_3093171	train
nist_3093194	train
nist_3093237	test
nist_3093258	test
nist_3093273	test
nist_3093289	train
nist_3093302	train
nist_3093306	train
nist_3093328	train
nist_3093359	train
nist_3093369	train
nist_3093431	train
nist_3093441	test
nist_3093511	train
nist_3093549	train
nist_3093636	train
nist_3093657	train
nist_3093662	train
nist_3093671	train
nist_3093690	train
nist_3093696	train
nist_3093712	train
nist_3093725	train
nist_3093744	train
nist_3093758	train
nist_3093770	test
nist_3093818	val
nist_3093834	val
nist_3093859	train
nist_3093902	train
nist_3093922	test
nist_3093929	val
nist_3093963	val
nist_3093978	val
nist_3094032	train
nist_3094057	train
nist_3094079	train
nist_3094097	train
nist_3094109	train
nist_3094115	train
nist_3094120	train
nist_3094160	train
nist_3094176	train
nist_3094217	val
nist_3094253	val
nist_3094314	train
nist_3094337	train
nist_3094361	train
nist_3094369	train
nist_3094404	train
nist_3094423	train
nist_3094426	val
nist_3094469	val
nist_3094479	val
nist_3094535	train
nist_3094544	train
nist_3094559	train
nist_3094574	train
nist_3094584	train
nist_3094604	test
nist_3094613	test
nist_3094625	train
nist_3094638	train
nist_3094693	train
nist_3094715	train
nist_3094757	train
nist_3094762	train
nist_3094783	train
nist_3094807	train
nist_3094828	train
nist_3094848	train
nist_3094870	train
nist_3094884	test
nist_3094945	test
nist_3094965	train
nist_3094986	train
nist_3094993	train
nist_3095028	train
nist_3095096	train
nist_3095113	train
nist_3095135	train
nist_3095155	train
nist_3095174	train
nist_3095192	train
nist_3095207	train
nist_3095235	train
nist_3095246	train
nist_3095260	train
nist_3095281	val
nist_3095289	val
nist_3095310	val
nist_3095365	val
nist_3095369	val
nist_3095383	train
nist_3095405	train
nist_3095426	train
nist_3095448	train
nist_3095466	train
nist_3095490	train
nist_3095524	train
nist_3095558	train
nist_3095584	train
nist_3095620	train
nist_3095639	train
nist_3095700	train
nist_3095709	train
nist_3095719	train
nist_3095766	train
nist_3095771	train
nist_3095794	train
nist_3095818	train
nist_3095869	train
nist_3095876	train
nist_3095892	val
nist_3095897	val
nist_3095916	val
nist_3095952	val
nist_3095959	val
nist_3095970	train
nist_3095995	train
nist_3096011	train
nist_3096034	val
nist_3096072	val
nist_3096084	val
nist_3096122	train
nist_3096169	train
nist_3096178	train
nist_3096200	train
nist_3096206	train
nist_3096231	train
nist_3096238	train
nist_3096280	train
nist_3096335	train
nist_3096399	train
nist_3096421	train
nist_3096458	train
nist_3096479	train
nist_3096532	train
nist_3096547	train
nist_3096567	train
nist_3096581	train
nist_3096589	train
nist_3096603	train
nist_3096655	train
nist_3096678	train
nist_3096707	train
nist_3096732	val
nist_3096752	val
nist_3096811	train
nist_3096844	train
nist_3096851	val
nist_3096854	val
nist_3096868	train
nist_3096889	train
nist_3096924	train
nist_3096931	train
nist_3096947	train
nist_3096963	train
nist_3096976	val
nist_3097016	val
nist_3097019	val
nist_3097068	val
nist_3097080	train
nist_3097119	train
nist_3097128	train
nist_3097166	train
nist_3097209	train
nist_3097246	train
nist_3097256	train
nist_3097271	train
nist_3097283	train
nist_3097299	train
nist_3097329	val
nist_3097366	train
nist_3097393	train
nist_3097414	train
nist_3097428	train
nist_3097452	train
nist_3097493	train
nist_3097513	test
nist_3097536	train
nist_3097556	train
nist_3097574	train
nist_3097594	train
nist_3097600	train
nist_3097618	train
nist_3097641	train
nist_3097689	train
nist_3097699	train
nist_3097770	train
nist_3097780	train
nist_3097821	train
