spec	Fold_0
nist_3158073	train
nist_3158089	test
nist_3158118	test
nist_3158126	test
nist_3158150	train
nist_3158165	train
nist_3158189	train
nist_3158226	val
nist_3158252	train
nist_3158288	val
nist_3158318	train
nist_3158338	train
nist_3158341	train
nist_3158369	train
nist_3158376	train
nist_3158397	train
nist_3158412	train
nist_3158425	train
nist_3158453	train
nist_3158460	train
nist_3158486	train
nist_3158504	train
nist_3158514	train
nist_3158529	train
nist_3158541	train
nist_3158555	train
nist_3158566	train
nist_3158569	train
nist_3158596	train
nist_3158611	train
nist_3158638	train
nist_3158665	train
nist_3158680	train
nist_3158693	train
nist_3158702	test
nist_3158718	test
nist_3158772	test
nist_3158778	test
nist_3158790	test
nist_3158795	test
nist_3158809	test
nist_3158825	train
nist_3158841	train
nist_3158856	train
nist_3158872	train
nist_3158922	train
nist_3158944	test
nist_3158956	test
nist_3158968	train
nist_3158972	train
nist_3159001	test
nist_3159050	train
nist_3159089	train
nist_3159094	train
nist_3159109	train
nist_3159124	train
nist_3159137	test
nist_3159158	train
nist_3159175	train
nist_3159203	train
nist_3159214	train
nist_3159228	train
nist_3159268	train
nist_3159273	train
nist_3159283	train
nist_3159290	test
nist_3159306	test
nist_3159349	test
nist_3159360	test
nist_3159376	test
nist_3159394	train
nist_3159410	train
nist_3159426	train
nist_3159441	val
nist_3159484	val
nist_3159490	val
nist_3159507	val
nist_3159529	train
nist_3159577	train
nist_3159581	train
nist_3159598	train
nist_3159605	val
nist_3159636	val
nist_3159651	train
nist_3159660	train
nist_3159668	train
nist_3159686	val
nist_3159704	val
nist_3159721	val
nist_3159737	val
nist_3159752	val
nist_3159768	train
nist_3159785	train
nist_3159796	train
nist_3159817	train
nist_3159839	train
nist_3159854	train
nist_3159867	train
nist_3159879	train
nist_3159887	train
nist_3159929	train
nist_3159945	train
nist_3159984	train
nist_3159998	train
nist_3160004	train
nist_3160043	train
nist_3160072	train
nist_3160100	train
nist_3160102	train
nist_3160123	train
nist_3160134	train
nist_3160149	train
nist_3160165	train
nist_3160185	train
nist_3160197	train
nist_3160244	train
nist_3160249	train
nist_3160269	train
nist_3160298	train
nist_3160307	train
nist_3160323	train
nist_3160337	train
nist_3160351	train
nist_3160375	train
nist_3160424	train
nist_3160472	train
nist_3160479	train
nist_3160521	train
nist_3160525	train
nist_3160556	train
nist_3160592	train
nist_3160606	train
nist_3160637	train
nist_3160649	train
nist_3160662	train
nist_3160666	train
nist_3160674	train
nist_3160713	train
nist_3160721	train
nist_3160733	train
nist_3160747	train
nist_3160784	train
nist_3160788	val
nist_3160797	val
nist_3160803	val
nist_3160819	val
nist_3160829	train
nist_3160846	train
nist_3160851	train
nist_3160878	train
nist_3160884	train
nist_3160893	train
nist_3160948	train
nist_3160962	train
nist_3161018	train
nist_3161021	train
nist_3161046	train
nist_3161074	train
nist_3161103	train
nist_3161114	train
nist_3161125	train
nist_3161152	train
nist_3161157	train
nist_3161170	train
nist_3161197	train
nist_3161205	train
nist_3161217	train
nist_3161230	train
nist_3161245	val
nist_3161292	val
nist_3161296	train
nist_3161308	train
nist_3161324	train
nist_3161335	train
nist_3161367	train
nist_3161382	train
nist_3161395	train
nist_3161401	train
nist_3161404	train
nist_3161413	train
nist_3161428	train
nist_3161450	train
nist_3161479	train
nist_3161486	train
nist_3161502	train
nist_3161538	train
nist_3161544	train
nist_3161571	train
nist_3161584	train
nist_3161590	train
nist_3161616	train
nist_3161632	train
nist_3161638	train
nist_3161679	train
nist_3161686	train
nist_3161694	train
nist_3161704	train
nist_3161709	train
nist_3161722	val
nist_3161724	val
nist_3161737	val
nist_3161802	val
nist_3161806	val
nist_3161811	val
nist_3161817	train
nist_3161824	train
nist_3161863	train
nist_3161874	train
nist_3161900	train
nist_3161926	train
nist_3161931	train
nist_3161971	train
nist_3161974	test
nist_3162000	test
nist_3162017	train
nist_3162020	train
nist_3162053	val
nist_3162068	train
nist_3162089	train
nist_3162104	train
nist_3162120	train
nist_3162182	train
nist_3162192	train
nist_3162205	train
nist_3162214	train
nist_3162230	train
nist_3162233	train
nist_3162249	train
nist_3162261	train
nist_3162276	train
nist_3162282	train
nist_3162312	train
nist_3162322	train
nist_3162349	train
nist_3162375	train
nist_3162389	train
nist_3162398	train
nist_3162411	train
nist_3162420	train
nist_3162427	train
nist_3162442	test
nist_3162458	test
nist_3162479	test
nist_3162482	test
nist_3162497	test
nist_3162519	val
nist_3162538	train
nist_3162541	train
nist_3162561	train
nist_3162591	train
nist_3162619	train
nist_3162631	train
nist_3162644	train
nist_3162652	train
nist_3162656	train
nist_3162663	train
nist_3162673	train
nist_3162693	train
nist_3162700	train
nist_3162748	train
nist_3162762	val
nist_3162771	val
nist_3162786	val
nist_3162794	val
nist_3162815	val
nist_3162821	val
nist_3162868	train
nist_3162890	train
nist_3162897	train
nist_3162907	train
nist_3162915	train
nist_3162928	train
nist_3162950	train
nist_3162957	train
nist_3162970	train
nist_3162982	train
nist_3162986	train
nist_3162991	train
nist_3163004	train
nist_3163010	train
nist_3163017	train
nist_3163043	train
nist_3163078	train
nist_3163085	train
nist_3163103	train
nist_3163130	train
nist_3163163	train
nist_3163208	train
nist_3163220	train
nist_3163231	train
nist_3163241	val
nist_3163251	train
nist_3163267	train
nist_3163275	train
nist_3163287	train
nist_3163300	val
nist_3163313	val
nist_3163322	val
nist_3163344	train
nist_3163356	train
nist_3163371	train
nist_3163399	train
nist_3163418	train
nist_3163436	train
nist_3163442	train
nist_3163452	train
nist_3163475	val
nist_3163490	val
nist_3163503	val
nist_3163514	train
nist_3163524	train
nist_3163536	train
nist_3163543	train
nist_3163554	train
nist_3163560	train
nist_3163572	train
nist_3163585	train
nist_3163605	test
nist_3163623	test
nist_3163671	train
nist_3163676	train
nist_3163684	train
nist_3163692	train
nist_3163701	train
nist_3163708	train
nist_3163730	train
nist_3163759	test
nist_3163769	test
nist_3163797	test
nist_3163804	test
nist_3163854	train
nist_3163860	train
nist_3163874	train
nist_3163882	train
nist_3163896	train
nist_3163908	train
nist_3163926	train
nist_3163928	train
nist_3163960	train
nist_3163967	train
nist_3163992	train
nist_3164013	train
nist_3164036	train
nist_3164043	train
nist_3164062	test
nist_3164078	test
nist_3164109	train
nist_3164123	train
nist_3164156	train
nist_3164183	train
nist_3164187	train
nist_3164211	train
nist_3164227	train
nist_3164250	train
nist_3164266	val
nist_3164282	val
nist_3164294	train
nist_3164311	train
nist_3164335	train
nist_3164337	val
nist_3164359	train
nist_3164368	train
nist_3164381	train
nist_3164386	train
nist_3164399	train
nist_3164414	train
nist_3164424	train
nist_3164435	train
nist_3164438	val
nist_3164457	val
nist_3164462	train
nist_3164478	train
nist_3164505	train
nist_3164518	train
nist_3164529	train
nist_3164547	train
nist_3164564	train
nist_3164586	train
nist_3164595	train
nist_3164625	train
nist_3164635	train
nist_3164655	train
nist_3164664	train
nist_3164671	val
nist_3164687	val
nist_3164712	val
nist_3164731	train
nist_3164747	train
nist_3164774	train
nist_3164780	train
nist_3164795	train
nist_3164807	train
nist_3164818	train
nist_3164852	train
nist_3164868	train
nist_3164899	train
nist_3164917	train
nist_3164929	train
nist_3164942	train
nist_3164952	train
nist_3164966	train
nist_3165034	train
nist_3165069	train
nist_3165075	train
nist_3165104	train
nist_3165129	train
nist_3165135	train
nist_3165158	train
nist_3165167	train
nist_3165203	test
nist_3165210	test
nist_3165224	train
nist_3165239	train
nist_3165250	train
nist_3165264	train
nist_3165278	train
nist_3165290	train
nist_3165310	train
nist_3165322	test
nist_3165354	test
nist_3165384	train
nist_3165393	train
nist_3165406	test
nist_3165424	test
nist_3165441	test
nist_3165458	train
nist_3165464	train
nist_3165499	train
nist_3165515	train
nist_3165531	train
nist_3165560	train
nist_3165576	train
nist_3165604	train
nist_3165612	train
nist_3165626	train
nist_3165632	train
nist_3165647	train
nist_3165662	train
nist_3165669	train
nist_3165682	train
nist_3165694	train
nist_3165710	train
nist_3165722	train
nist_3165736	train
nist_3165751	train
nist_3165781	train
nist_3165807	test
nist_3165821	test
nist_3165830	test
nist_3165843	test
nist_3165855	train
nist_3165863	train
nist_3165871	train
nist_3165880	train
nist_3165889	train
nist_3165902	train
nist_3165917	train
nist_3165929	train
nist_3165951	train
nist_3165962	train
nist_3166017	train
nist_3166029	train
nist_3166043	train
nist_3166056	test
nist_3166073	train
nist_3166118	train
nist_3166161	train
nist_3166168	train
nist_3166197	train
nist_3166199	train
nist_3166234	train
nist_3166264	train
nist_3166279	train
nist_3166285	train
nist_3166302	train
nist_3166315	train
nist_3166330	train
nist_3166343	train
nist_3166350	train
nist_3166352	train
nist_3166365	train
nist_3166371	train
nist_3166377	train
nist_3166386	train
nist_3166391	test
nist_3166408	test
nist_3166427	train
nist_3166442	train
nist_3166480	train
nist_3166489	train
nist_3166496	train
nist_3166500	train
nist_3166507	train
nist_3166513	train
nist_3166537	train
nist_3166541	train
nist_3166549	train
nist_3166556	train
nist_3166602	train
nist_3166670	train
nist_3166686	train
nist_3166735	train
nist_3166748	train
nist_3166766	train
nist_3166771	train
nist_3166796	train
nist_3166809	train
nist_3166823	train
nist_3166844	train
nist_3166864	train
nist_3166884	train
nist_3166912	train
nist_3166919	train
nist_3166931	train
nist_3166941	train
nist_3166972	train
nist_3166990	train
nist_3167003	train
nist_3167018	train
nist_3167031	train
nist_3167043	train
nist_3167066	train
nist_3167075	train
nist_3167095	train
nist_3167127	train
nist_3167184	train
nist_3167199	train
nist_3167214	train
nist_3167240	train
nist_3167248	train
nist_3167257	train
nist_3167264	train
nist_3167280	train
nist_3167318	train
nist_3167332	train
nist_3167348	train
nist_3167354	train
nist_3167361	train
nist_3167399	train
nist_3167449	train
nist_3167482	train
nist_3167498	train
nist_3167534	train
nist_3167547	train
nist_3167564	train
nist_3167567	train
nist_3167574	train
nist_3167580	train
nist_3167588	train
nist_3167603	train
nist_3167626	train
nist_3167629	train
nist_3167659	train
nist_3167673	train
nist_3167687	train
nist_3167697	train
nist_3167703	train
nist_3167719	train
nist_3167732	train
nist_3167760	train
nist_3167773	train
nist_3167784	train
nist_3167800	train
nist_3167837	train
nist_3167839	train
nist_3167859	train
nist_3167874	train
nist_3167902	train
nist_3167926	train
nist_3167961	train
nist_3167969	train
nist_3167978	train
nist_3167999	val
nist_3168070	train
nist_3168074	train
nist_3168110	train
nist_3168113	train
nist_3168127	train
nist_3168134	train
nist_3168140	train
nist_3168158	train
nist_3168174	train
nist_3168182	train
nist_3168188	train
nist_3168191	train
nist_3168198	val
nist_3168213	val
nist_3168222	val
nist_3168237	val
nist_3168256	val
nist_3168264	train
nist_3168275	train
nist_3168295	train
nist_3168302	test
nist_3168327	test
nist_3168338	train
nist_3168347	train
nist_3168363	train
nist_3168374	train
nist_3168390	train
nist_3168410	train
nist_3168416	train
nist_3168441	train
nist_3168451	train
nist_3168465	train
nist_3168487	train
nist_3168502	train
nist_3168506	train
nist_3168517	train
nist_3168539	train
nist_3168542	train
nist_3168599	train
nist_3168613	train
nist_3168637	test
nist_3168651	train
nist_3168680	val
nist_3168687	train
nist_3168702	train
nist_3168732	train
nist_3168737	train
nist_3168783	train
nist_3168804	train
nist_3168831	train
nist_3168837	train
nist_3168844	train
nist_3168855	train
nist_3168871	train
nist_3168885	train
nist_3168891	train
nist_3168905	train
nist_3168919	train
nist_3168948	test
nist_3168960	train
nist_3168989	train
nist_3168999	train
nist_3169027	train
nist_3169033	train
nist_3169062	train
nist_3169064	train
nist_3169073	train
nist_3169100	train
nist_3169134	train
nist_3169171	train
nist_3169212	train
nist_3169224	train
nist_3169230	train
nist_3169236	train
nist_3169265	train
nist_3169269	train
nist_3169283	train
nist_3169286	val
nist_3169297	val
nist_3169301	val
nist_3169314	train
nist_3169369	train
nist_3169376	train
nist_3169397	train
nist_3169412	train
nist_3169460	train
nist_3169471	val
nist_3169478	val
nist_3169491	train
nist_3169503	train
nist_3169515	train
nist_3169536	train
nist_3169558	train
nist_3169580	train
nist_3169595	val
nist_3169607	val
nist_3169618	train
nist_3169638	train
nist_3169643	test
nist_3169662	train
nist_3169687	train
nist_3169693	train
nist_3169707	train
nist_3169718	train
nist_3169728	train
nist_3169738	train
nist_3169788	train
nist_3169802	train
nist_3169832	train
nist_3169840	train
nist_3169867	train
nist_3169876	train
nist_3169889	train
nist_3169904	train
nist_3169921	train
nist_3169937	train
nist_3169955	train
nist_3169998	train
nist_3170014	train
nist_3170033	train
nist_3170041	train
nist_3170059	train
nist_3170072	train
nist_3170114	train
nist_3170141	train
nist_3170151	train
nist_3170179	train
nist_3170199	train
nist_3170215	train
nist_3170228	train
nist_3170241	train
nist_3170262	train
nist_3170268	train
nist_3170279	train
nist_3170399	val
nist_3170420	val
nist_3170458	val
nist_3170474	val
nist_3170486	val
nist_3170532	val
nist_3170546	val
nist_3170554	val
nist_3170579	train
nist_3170585	train
nist_3170597	train
nist_3170620	train
nist_3170641	train
nist_3170667	train
nist_3170694	test
nist_3170711	val
nist_3170725	train
nist_3170732	train
nist_3170772	test
nist_3170785	test
nist_3170801	test
nist_3170817	test
nist_3170890	test
nist_3170908	test
nist_3170946	test
nist_3170953	train
nist_3170964	train
nist_3170994	train
nist_3171026	train
nist_3171053	train
nist_3171065	train
nist_3171078	train
nist_3171085	train
nist_3171126	train
nist_3171134	train
nist_3171143	test
nist_3171161	test
nist_3171248	train
nist_3171263	train
nist_3171269	train
nist_3171276	train
nist_3171281	train
nist_3171288	train
nist_3171317	train
nist_3171334	train
nist_3171341	train
nist_3171353	train
nist_3171375	train
nist_3171378	train
nist_3171404	train
nist_3171428	train
nist_3171447	train
nist_3171467	train
nist_3171473	train
nist_3171487	train
nist_3171535	train
nist_3171542	train
nist_3171554	train
nist_3171582	train
nist_3171587	train
nist_3171595	train
nist_3171624	train
nist_3171664	train
nist_3171690	train
nist_3171699	train
nist_3171723	train
nist_3171741	train
nist_3171771	train
nist_3171783	train
nist_3171794	train
nist_3171831	train
nist_3171835	train
nist_3171894	train
nist_3171909	train
nist_3171926	train
nist_3171941	train
nist_3171944	train
nist_3171961	train
nist_3171993	train
nist_3172022	train
nist_3172111	train
nist_3172136	train
nist_3172143	train
nist_3172158	train
nist_3172164	train
nist_3172174	train
nist_3172183	train
nist_3172215	train
nist_3172221	train
nist_3172230	train
nist_3172248	train
nist_3172266	train
nist_3172301	train
nist_3172327	train
nist_3172345	train
nist_3172383	train
nist_3172407	train
nist_3172443	train
nist_3172456	train
nist_3172485	train
nist_3172501	train
nist_3172516	train
nist_3172527	train
nist_3172531	train
nist_3172611	test
nist_3172618	test
nist_3172646	train
nist_3172667	train
nist_3172693	train
nist_3172744	train
nist_3172772	train
nist_3172781	train
nist_3172794	train
nist_3172824	train
nist_3172826	train
nist_3172830	train
nist_3172833	train
nist_3172858	train
nist_3172861	train
nist_3172868	train
nist_3172882	train
nist_3172884	train
nist_3172894	train
nist_3172910	train
nist_3172919	train
nist_3172930	val
nist_3172938	val
nist_3172941	val
nist_3172949	val
nist_3172968	train
nist_3173006	train
nist_3173024	train
nist_3173035	train
nist_3173060	train
nist_3173070	train
nist_3173077	train
nist_3173089	train
nist_3173095	train
nist_3173101	train
nist_3173115	train
nist_3173122	train
nist_3173129	val
nist_3173155	train
nist_3173180	train
nist_3173214	train
nist_3173230	train
nist_3173282	train
nist_3173289	train
nist_3173305	train
nist_3173330	train
nist_3173345	train
nist_3173361	train
nist_3173388	train
nist_3173408	test
nist_3173423	test
nist_3173460	test
nist_3173475	train
nist_3173489	train
nist_3173503	train
nist_3173517	train
nist_3173542	train
nist_3173568	train
nist_3173574	train
nist_3173608	train
nist_3173634	train
nist_3173653	train
nist_3173664	train
nist_3173678	train
nist_3173702	train
nist_3173709	train
nist_3173719	train
nist_3173746	train
nist_3173775	train
nist_3173828	train
nist_3173854	train
nist_3173859	train
nist_3173907	train
nist_3173938	train
nist_3173967	train
nist_3173976	train
nist_3174006	train
nist_3174022	train
nist_3174036	train
nist_3174044	train
nist_3174055	train
nist_3174078	train
nist_3174093	val
nist_3174137	val
nist_3174145	val
nist_3174192	val
nist_3174207	val
nist_3174240	val
nist_3174246	val
nist_3174299	val
nist_3174325	train
nist_3174358	train
nist_3174380	train
nist_3174406	train
nist_3174430	train
nist_3174456	train
nist_3174489	train
nist_3174494	val
nist_3174525	val
nist_3174532	val
nist_3174545	val
nist_3174557	train
nist_3174570	train
nist_3174584	train
nist_3174613	train
nist_3174634	val
nist_3174639	val
nist_3174659	train
nist_3174675	train
nist_3174680	train
nist_3174709	train
nist_3174723	train
nist_3174747	train
nist_3174763	train
nist_3174792	train
nist_3174800	train
nist_3174816	train
nist_3174828	train
nist_3174867	train
nist_3174875	train
nist_3174884	train
nist_3174914	train
nist_3174942	test
nist_3174958	test
nist_3174985	train
nist_3175006	train
nist_3175019	train
nist_3175025	train
nist_3175044	train
nist_3175049	train
nist_3175072	train
nist_3175101	train
nist_3175117	train
nist_3175135	train
nist_3175142	train
nist_3175166	train
nist_3175174	train
nist_3175211	train
nist_3175237	train
nist_3175258	train
nist_3175272	train
nist_3175291	train
nist_3175307	train
nist_3175352	test
nist_3175375	train
nist_3175409	train
nist_3175422	train
nist_3175431	train
nist_3175444	train
nist_3175467	train
nist_3175488	train
nist_3175511	test
nist_3175531	test
nist_3175554	train
nist_3175575	train
nist_3175606	train
nist_3175633	train
nist_3175637	train
nist_3175654	train
nist_3175680	train
nist_3175710	train
nist_3175716	train
nist_3175730	train
nist_3175764	train
nist_3175778	train
nist_3175794	train
nist_3175808	train
nist_3175832	train
nist_3175838	train
nist_3175861	train
nist_3175889	train
nist_3175901	train
nist_3175944	train
nist_3175972	train
nist_3175990	train
nist_3176024	train
nist_3176050	train
nist_3176064	train
nist_3176091	train
nist_3176098	train
nist_3176112	train
nist_3176136	val
nist_3176168	train
nist_3176175	train
nist_3176192	train
nist_3176220	train
nist_3176244	train
nist_3176270	train
nist_3176328	train
nist_3176341	train
nist_3176374	train
nist_3176390	train
nist_3176412	train
nist_3176427	train
nist_3176460	train
nist_3176481	val
nist_3176533	val
nist_3176544	test
nist_3176578	test
nist_3176583	test
nist_3176591	train
nist_3176619	train
nist_3176623	train
nist_3176632	train
nist_3176640	train
nist_3176653	train
nist_3176668	train
nist_3176678	train
nist_3176707	train
nist_3176720	train
nist_3176737	val
nist_3176748	val
nist_3176755	val
nist_3176765	val
nist_3176778	val
nist_3176783	train
nist_3176816	train
nist_3176824	train
nist_3176830	train
nist_3176858	train
nist_3176873	train
nist_3176893	train
nist_3176921	train
nist_3176927	test
nist_3176933	test
nist_3176942	train
nist_3176961	train
nist_3176968	train
nist_3177001	train
nist_3177006	test
nist_3177038	train
nist_3177044	train
nist_3177064	train
nist_3177090	train
nist_3177097	train
nist_3177122	train
nist_3177140	train
nist_3177148	train
nist_3177163	train
nist_3177173	train
nist_3177188	train
nist_3177200	train
nist_3177214	test
nist_3177232	test
nist_3177250	test
nist_3177266	test
nist_3177277	val
nist_3177291	train
nist_3177300	train
nist_3177313	train
nist_3177320	test
nist_3177329	test
nist_3177335	train
nist_3177356	train
nist_3177364	train
nist_3177367	train
nist_3177383	train
nist_3177426	train
nist_3177442	train
nist_3177460	train
nist_3177464	val
nist_3177471	val
nist_3177478	val
nist_3177495	train
nist_3177503	train
nist_3177513	train
nist_3177525	train
nist_3177543	train
nist_3177561	train
nist_3177570	train
nist_3177590	train
nist_3177601	train
nist_3177632	train
nist_3177640	train
nist_3177651	train
nist_3177658	train
nist_3177667	train
nist_3177681	train
nist_3177692	train
nist_3177702	train
nist_3177715	train
nist_3177740	train
nist_3177782	train
nist_3177786	train
nist_3177798	train
nist_3177819	train
nist_3177836	train
nist_3177852	train
nist_3177882	train
nist_3177888	train
nist_3177900	train
nist_3177929	train
nist_3177936	train
nist_3177971	train
nist_3177989	train
nist_3177994	train
nist_3178025	train
nist_3178052	train
nist_3178056	train
nist_3178061	train
nist_3178077	train
nist_3178099	train
nist_3178106	train
nist_3178135	train
nist_3178142	train
nist_3178171	val
nist_3178181	val
nist_3178199	train
nist_3178225	train
nist_3178234	train
nist_3178263	train
nist_3178296	train
nist_3178311	train
nist_3178325	train
nist_3178340	train
nist_3178344	train
nist_3178370	train
nist_3178385	train
nist_3178402	train
nist_3178416	train
nist_3178443	train
nist_3178450	train
nist_3178467	train
nist_3178497	train
nist_3178504	train
nist_3178530	val
nist_3178536	val
nist_3178578	val
nist_3178591	train
nist_3178596	train
nist_3178612	train
nist_3178615	train
nist_3178620	train
nist_3178637	train
nist_3178652	train
nist_3178657	train
nist_3178663	train
nist_3178667	train
nist_3178685	train
nist_3178700	train
nist_3178723	train
nist_3178732	train
nist_3178735	train
nist_3178746	train
nist_3178768	test
nist_3178776	test
nist_3178794	val
nist_3178808	val
nist_3178815	val
nist_3178837	train
nist_3178842	train
nist_3178858	train
nist_3178867	train
nist_3178890	train
nist_3178904	train
nist_3178917	train
nist_3178924	train
nist_3178930	train
nist_3178937	train
nist_3178948	train
nist_3178954	train
nist_3178960	train
nist_3178988	val
nist_3178995	val
nist_3179004	val
nist_3179019	val
nist_3179035	train
nist_3179059	train
nist_3179067	train
nist_3179074	train
nist_3179087	train
nist_3179095	test
nist_3179105	train
nist_3179111	train
nist_3179129	train
nist_3179140	train
nist_3179148	test
nist_3179160	test
nist_3179173	val
nist_3179183	train
nist_3179208	train
nist_3179225	train
nist_3179251	train
nist_3179280	train
nist_3179289	train
nist_3179319	train
nist_3179336	train
nist_3179350	train
nist_3179373	train
nist_3179412	train
nist_3179428	train
nist_3179443	train
nist_3179465	train
nist_3179473	train
nist_3179489	val
nist_3179505	val
nist_3179519	train
nist_3179527	train
nist_3179580	train
nist_3179586	train
nist_3179603	train
nist_3179638	train
nist_3179645	train
nist_3179654	train
nist_3179666	train
nist_3179682	train
nist_3179695	train
nist_3179707	val
nist_3179730	train
nist_3179742	train
nist_3179752	val
nist_3179764	train
nist_3179787	train
nist_3179792	train
nist_3179823	train
nist_3179832	train
nist_3179841	train
nist_3179853	train
nist_3179870	val
nist_3179881	val
nist_3179890	test
nist_3179909	train
nist_3179916	val
nist_3179929	val
nist_3179954	train
nist_3179975	train
nist_3179984	train
nist_3180020	train
nist_3180049	train
nist_3180061	train
nist_3180077	train
nist_3180089	train
nist_3180104	train
nist_3180135	test
nist_3180140	test
nist_3180148	train
nist_3180158	train
nist_3180166	train
nist_3180213	train
nist_3180251	train
nist_3180286	train
nist_3180318	train
nist_3180329	val
nist_3180356	train
nist_3180368	test
nist_3180382	train
nist_3180421	train
nist_3180433	train
nist_3180456	train
nist_3180474	test
nist_3180502	train
nist_3180525	train
nist_3180564	train
nist_3180615	train
nist_3180624	val
nist_3180638	train
nist_3180666	train
nist_3180672	train
nist_3180704	train
nist_3180718	train
nist_3180734	train
nist_3180746	train
nist_3180772	val
nist_3180784	val
nist_3180806	train
nist_3180840	train
nist_3180843	train
nist_3180857	test
nist_3180870	train
nist_3180894	train
nist_3180912	train
nist_3180931	train
nist_3180951	train
nist_3180970	train
nist_3180991	train
nist_3180998	train
nist_3181005	train
nist_3181025	train
nist_3181032	train
nist_3181047	train
nist_3181060	train
nist_3181098	train
nist_3181108	train
nist_3181117	train
nist_3181145	train
nist_3181151	train
nist_3181166	train
nist_3181174	test
nist_3181185	test
nist_3181198	test
nist_3181232	train
nist_3181253	train
nist_3181274	train
nist_3181282	train
nist_3181323	train
nist_3181352	train
nist_3181364	train
nist_3181391	train
nist_3181405	train
nist_3181420	train
nist_3181461	train
nist_3181478	train
nist_3181490	train
nist_3181521	train
nist_3181533	train
nist_3181544	train
nist_3181559	train
nist_3181564	train
nist_3181579	train
nist_3181594	train
nist_3181608	train
nist_3181621	train
nist_3181632	train
nist_3181653	train
nist_3181668	train
nist_3181688	train
nist_3181723	train
nist_3181728	train
nist_3181750	train
nist_3181768	train
nist_3181789	train
nist_3181824	train
nist_3181833	train
nist_3181869	train
nist_3181875	train
nist_3181886	train
nist_3181896	train
nist_3181909	test
nist_3181925	test
nist_3181971	train
nist_3182032	train
nist_3182042	train
nist_3182074	train
nist_3182099	train
nist_3182109	test
nist_3182153	test
nist_3182193	train
nist_3182203	train
nist_3182235	train
nist_3182269	train
nist_3182292	train
nist_3182320	train
nist_3182340	train
nist_3182390	train
nist_3182408	train
nist_3182414	train
nist_3182439	train
nist_3182454	train
nist_3182480	train
nist_3182488	train
nist_3182505	train
nist_3182524	train
nist_3182561	train
nist_3182569	train
nist_3182612	train
nist_3182628	train
nist_3182641	train
nist_3182656	train
nist_3182667	train
nist_3182687	train
nist_3182735	test
nist_3182760	train
nist_3182810	train
nist_3182822	train
nist_3182831	train
nist_3182858	train
nist_3182871	train
nist_3182885	test
nist_3182906	train
nist_3182919	train
nist_3182937	train
nist_3182955	train
nist_3182965	test
nist_3182990	val
nist_3183000	test
nist_3183025	val
nist_3183048	train
nist_3183057	train
nist_3183084	val
nist_3183111	train
nist_3183139	train
nist_3183144	test
nist_3183194	train
nist_3183205	train
nist_3183227	train
nist_3183237	train
nist_3183277	test
nist_3183316	train
nist_3183328	train
nist_3183357	train
nist_3183378	train
nist_3183419	train
nist_3183432	val
nist_3183458	train
nist_3183467	train
nist_3183481	train
nist_3183487	test
nist_3183525	val
nist_3183544	train
nist_3183568	val
nist_3183575	train
nist_3183587	train
nist_3183621	train
nist_3183634	train
nist_3183648	train
nist_3183660	train
nist_3183686	train
nist_3183715	train
nist_3183735	train
nist_3183749	train
nist_3183764	train
nist_3183779	train
nist_3183787	train
nist_3183811	train
nist_3183835	train
nist_3183878	train
nist_3183912	train
nist_3183923	train
nist_3183934	train
nist_3183945	train
nist_3183984	train
nist_3184003	train
nist_3184023	train
nist_3184055	train
nist_3184070	train
nist_3184086	train
nist_3184125	train
nist_3184163	train
nist_3184175	train
nist_3184208	train
nist_3184222	train
nist_3184236	val
nist_3184260	val
nist_3184272	val
nist_3184282	train
nist_3184316	train
nist_3184342	train
nist_3184356	train
nist_3184371	train
nist_3184409	train
nist_3184432	train
nist_3184469	train
nist_3184481	train
nist_3184492	train
nist_3184501	train
nist_3184532	train
nist_3184547	train
nist_3184560	train
nist_3184583	train
nist_3184592	train
nist_3184616	train
nist_3184636	train
nist_3184647	train
nist_3184674	train
nist_3184686	val
nist_3184696	val
nist_3184731	train
nist_3184776	train
nist_3184782	train
nist_3184799	train
nist_3184824	train
nist_3184853	train
nist_3184878	train
nist_3184904	train
nist_3184942	train
nist_3184951	train
nist_3184966	train
nist_3184975	train
nist_3184986	train
nist_3184995	train
nist_3185001	train
nist_3185042	train
nist_3185066	train
nist_3185085	train
nist_3185109	val
nist_3185142	val
nist_3185172	val
nist_3185192	train
nist_3185205	train
nist_3185227	train
nist_3185231	train
nist_3185254	train
nist_3185270	train
nist_3185315	train
nist_3185350	train
nist_3185356	train
nist_3185369	train
nist_3185378	train
nist_3185384	train
nist_3185398	train
nist_3185412	train
nist_3185420	train
nist_3185425	train
nist_3185451	test
nist_3185465	test
nist_3185484	train
nist_3185503	train
nist_3185523	test
nist_3185559	train
nist_3185591	train
nist_3185618	val
nist_3185629	val
nist_3185656	train
nist_3185685	train
nist_3185691	train
nist_3185722	train
nist_3185744	train
nist_3185751	train
nist_3185767	train
nist_3185783	train
nist_3185862	train
nist_3185866	train
nist_3185879	val
nist_3185883	val
nist_3185898	val
nist_3185912	val
nist_3185917	train
nist_3185942	test
nist_3185958	test
nist_3185973	train
nist_3185994	train
nist_3186010	train
nist_3186026	train
nist_3186047	val
nist_3186063	val
nist_3186103	train
nist_3186120	train
nist_3186143	test
nist_3186224	train
nist_3186244	train
nist_3186260	train
nist_3186277	train
nist_3186279	train
nist_3186292	train
nist_3186303	train
nist_3186333	train
nist_3186351	train
nist_3186368	train
nist_3186384	train
nist_3186408	train
nist_3186423	train
nist_3186453	train
nist_3186473	train
